Ticker,Open,High,Low,Close,ChangePercent-1,ChangePercent-2,RangeNet,RangePercent,RangePercent-1,RangePercent-2,WeekdayNum,Weekday,target
_SPXD,1296.6,1300.71,1282.96,1286.57,0.09,-1.03,17.75,1.37,0.58,1.52,3,3_Tue,No
_SPXD,1286.57,1290.93,1286.45,1288.12,-0.78,0.09,4.48,0.35,1.37,0.58,4,4_Wed,No
_SPXD,1288.12,1292.09,1283.37,1289.12,0.12,-0.78,8.72,0.68,0.35,1.37,5,5_Thu,Yes
_SPXD,1289.12,1292.45,1280.74,1285.33,0.08,0.12,11.71,0.91,0.68,0.35,2,2_Mon,No
_SPXD,1285.33,1309.02,1285.33,1307.65,-0.29,0.08,23.69,1.84,0.91,0.68,3,3_Tue,No
_SPXD,1307.65,1310.39,1302.79,1309.93,1.74,-0.29,7.6,0.58,1.84,0.91,4,4_Wed,Yes
_SPXD,1309.93,1318.16,1306.38,1311.46,0.17,1.74,11.78,0.9,0.58,1.84,5,5_Thu,Yes
_SPXD,1311.46,1317.67,1306.59,1311.28,0.12,0.17,11.08,0.84,0.9,0.58,6,6_Fri,No
_SPXD,1311.28,1311.28,1303.79,1308.11,-0.01,0.12,7.49,0.57,0.84,0.9,2,2_Mon,No
_SPXD,1308.11,1310.79,1299.17,1301.74,-0.24,-0.01,11.62,0.89,0.57,0.84,3,3_Tue,No
_SPXD,1301.74,1310.97,1301.74,1305.41,-0.49,-0.24,9.23,0.71,0.89,0.57,4,4_Wed,No
_SPXD,1305.41,1315,1295.57,1309.72,0.28,-0.49,19.43,1.49,0.71,0.89,5,5_Thu,Yes
_SPXD,1309.72,1316.04,1306.16,1310.61,0.33,0.28,9.88,0.75,1.49,0.71,6,6_Fri,Yes
_SPXD,1310.61,1317.21,1303.46,1305.19,0.07,0.33,13.75,1.05,0.75,1.49,2,2_Mon,No
_SPXD,1305.19,1313.66,1305.19,1313.21,-0.41,0.07,8.47,0.65,1.05,0.75,3,3_Tue,No
_SPXD,1313.21,1313.47,1303.92,1307.85,0.61,-0.41,9.55,0.73,0.65,1.05,4,4_Wed,No
_SPXD,1307.85,1315.14,1307.85,1312.25,-0.41,0.61,7.29,0.56,0.73,0.65,5,5_Thu,No
_SPXD,1312.25,1326.53,1312.25,1325.76,0.34,-0.41,14.28,1.09,0.56,0.73,6,6_Fri,Yes
_SPXD,1325.76,1326.7,1322.87,1324.66,1.03,0.34,3.83,0.29,1.09,0.56,2,2_Mon,No
_SPXD,1324.66,1326.6,1322.48,1325.14,-0.08,1.03,4.12,0.31,0.29,1.09,3,3_Tue,No
_SPXD,1324.57,1325.51,1317.44,1322.85,0.04,-0.08,8.07,0.61,0.31,0.29,4,4_Wed,No
_SPXD,1322.63,1322.63,1303.45,1305.92,-0.17,0.04,19.18,1.45,0.61,0.31,5,5_Thu,No
_SPXD,1305.88,1305.88,1290.38,1291.24,-1.28,-0.17,15.5,1.19,1.45,0.61,6,6_Fri,No
_SPXD,1291.19,1294.81,1284.51,1294.5,-1.12,-1.28,10.3,0.8,1.19,1.45,2,2_Mon,No
_SPXD,1294.5,1297.88,1288.51,1292.08,0.25,-1.12,9.37,0.72,0.8,1.19,3,3_Tue,No
_SPXD,1291.73,1291.73,1267.31,1270.32,-0.19,0.25,24.42,1.89,0.72,0.8,4,4_Wed,No
_SPXD,1270.25,1274.89,1261.75,1261.81,-1.68,-0.19,13.14,1.03,1.89,0.72,5,5_Thu,No
_SPXD,1261.81,1272.15,1256.28,1267.03,-0.67,-1.68,15.87,1.26,1.03,1.89,6,6_Fri,No
_SPXD,1267.03,1268.77,1252.98,1262.07,0.41,-0.67,15.79,1.25,1.26,1.03,2,2_Mon,No
_SPXD,1262.06,1273.67,1256.15,1256.58,-0.39,0.41,17.52,1.39,1.25,1.26,3,3_Tue,No
_SPXD,1256.56,1264.53,1245.34,1258.57,-0.43,-0.39,19.19,1.53,1.39,1.25,4,4_Wed,No
_SPXD,1258.41,1273.26,1258.41,1272.88,0.16,-0.43,14.85,1.18,1.53,1.39,5,5_Thu,Yes
_SPXD,1272.71,1280.54,1272.5,1280.16,1.14,0.16,8.04,0.63,1.18,1.53,6,6_Fri,Yes
_SPXD,1280.04,1280.04,1259.84,1259.84,0.57,1.14,20.2,1.58,0.63,1.18,3,3_Tue,No
_SPXD,1259.38,1270.09,1259.38,1270.09,-1.59,0.57,10.71,0.85,1.58,0.63,4,4_Wed,No
_SPXD,1270.05,1285.71,1269.19,1285.71,0.81,-1.59,16.52,1.3,0.85,1.58,5,5_Thu,Yes
_SPXD,1285.71,1290.68,1280.22,1288.22,1.23,0.81,10.46,0.81,1.3,0.85,6,6_Fri,Yes
_SPXD,1288.16,1288.16,1264.66,1265.29,0.2,1.23,23.5,1.82,0.81,1.3,2,2_Mon,No
_SPXD,1265.23,1269.88,1254.46,1263.85,-1.78,0.2,15.42,1.22,1.82,0.81,3,3_Tue,No
_SPXD,1263.61,1272.47,1255.77,1256.15,-0.11,-1.78,16.7,1.32,1.22,1.82,4,4_Wed,No
_SPXD,1256.08,1259.85,1235.18,1257.93,-0.61,-0.11,24.67,1.96,1.32,1.22,5,5_Thu,No
_SPXD,1257.93,1262.58,1250.03,1252.3,0.14,-0.61,12.55,1,1.96,1.32,6,6_Fri,No
_SPXD,1252.27,1255.22,1236.2,1236.4,-0.45,0.14,19.02,1.52,1,1.96,2,2_Mon,No
_SPXD,1236.08,1243.37,1222.52,1223.69,-1.27,-0.45,20.85,1.69,1.52,1,3,3_Tue,No
_SPXD,1223.66,1231.46,1219.29,1230.04,-1.03,-1.27,12.17,0.99,1.69,1.52,4,4_Wed,No
_SPXD,1230.01,1258.64,1230.01,1256.16,0.52,-1.03,28.63,2.33,0.99,1.69,5,5_Thu,Yes
_SPXD,1256.16,1256.27,1246.33,1251.54,2.12,0.52,9.94,0.79,2.33,0.99,6,6_Fri,No
_SPXD,1251.54,1255.93,1237.17,1240.14,-0.37,2.12,18.76,1.5,0.79,2.33,2,2_Mon,No
_SPXD,1240.12,1249.01,1238.87,1240.12,-0.91,-0.37,10.14,0.82,1.5,0.79,3,3_Tue,No
_SPXD,1240.09,1257.96,1240.09,1252.2,0,-0.91,17.87,1.44,0.82,1.5,4,4_Wed,No
_SPXD,1251.92,1251.92,1241.53,1245.6,0.97,0,10.39,0.83,1.44,0.82,5,5_Thu,No
_SPXD,1245.59,1253.13,1241.43,1244.5,-0.53,0.97,11.7,0.94,0.83,1.44,6,6_Fri,No
_SPXD,1244.5,1250.92,1243.68,1250.56,-0.09,-0.53,7.24,0.58,0.94,0.83,2,2_Mon,No
_SPXD,1250.55,1253.37,1238.94,1239.2,0.49,-0.09,14.43,1.15,0.58,0.94,3,3_Tue,No
_SPXD,1238.99,1247.06,1237.59,1246,-0.91,0.49,9.47,0.76,1.15,0.58,4,4_Wed,No
_SPXD,1245.94,1272.88,1245.94,1272.87,0.55,-0.91,26.94,2.16,0.76,1.15,5,5_Thu,Yes
_SPXD,1272.86,1276.3,1270.2,1270.2,2.16,0.55,6.1,0.48,2.16,0.76,6,6_Fri,No
_SPXD,1270.06,1280.38,1270.06,1280.19,-0.21,2.16,10.32,0.81,0.48,2.16,2,2_Mon,No
_SPXD,1280.05,1280.05,1265.91,1270.91,0.79,-0.21,14.14,1.1,0.81,0.48,4,4_Wed,No
_SPXD,1270.58,1278.32,1270.58,1274.08,-0.72,0.79,7.74,0.61,1.1,0.81,5,5_Thu,No
_SPXD,1274.08,1275.38,1263.13,1265.48,0.25,-0.72,12.25,0.96,0.61,1.1,6,6_Fri,No
_SPXD,1265.46,1274.06,1264.46,1267.34,-0.67,0.25,9.6,0.76,0.96,0.61,2,2_Mon,No
_SPXD,1267.26,1273.64,1259.65,1272.52,0.15,-0.67,13.99,1.1,0.76,0.96,3,3_Tue,Yes
_SPXD,1272.39,1273.31,1257.29,1258.6,0.41,0.15,16.02,1.26,1.1,0.76,4,4_Wed,No
_SPXD,1258.58,1258.58,1241.43,1242.29,-1.09,0.41,17.15,1.36,1.26,1.1,5,5_Thu,No
_SPXD,1242.29,1242.7,1228.45,1236.2,-1.3,-1.09,14.25,1.15,1.36,1.26,6,6_Fri,No
_SPXD,1236.2,1240.07,1231.49,1234.49,-0.49,-1.3,8.58,0.69,1.15,1.36,2,2_Mon,No
_SPXD,1234.49,1239.86,1224.54,1236.86,-0.14,-0.49,15.32,1.24,0.69,1.15,3,3_Tue,No
_SPXD,1236.74,1261.81,1236.74,1259.81,0.19,-0.14,25.07,2.03,1.24,0.69,4,4_Wed,Yes
_SPXD,1259.81,1262.56,1249.13,1249.13,1.86,0.19,13.43,1.07,2.03,1.24,5,5_Thu,No
_SPXD,1249.12,1250.96,1238.72,1240.29,-0.85,1.86,12.24,0.98,1.07,2.03,6,6_Fri,No
_SPXD,1240.25,1262.5,1240.25,1260.91,-0.71,-0.85,22.25,1.79,0.98,1.07,2,2_Mon,No
_SPXD,1260.91,1272.39,1257.19,1268.88,1.66,-0.71,15.2,1.21,1.79,0.98,3,3_Tue,Yes
_SPXD,1268.87,1273.89,1261.94,1268.4,0.63,1.66,11.95,0.94,1.21,1.79,4,4_Wed,No
_SPXD,1268.2,1275.85,1261.92,1263.2,-0.04,0.63,13.93,1.1,0.94,1.21,5,5_Thu,No
_SPXD,1263.15,1280.42,1263.15,1278.55,-0.41,-0.04,17.27,1.37,1.1,0.94,6,6_Fri,No
_SPXD,1278.53,1278.66,1274.31,1276.66,1.22,-0.41,4.35,0.34,1.37,1.1,2,2_Mon,No
_SPXD,1278.53,1278.66,1265.71,1270.92,-0.15,1.22,12.95,1.01,0.34,1.37,3,3_Tue,No
_SPXD,1270.73,1283.42,1270.73,1278.55,-0.45,-0.15,12.69,1,1.01,0.34,4,4_Wed,No
_SPXD,1278.22,1283.96,1271.25,1280.27,0.6,-0.45,12.71,0.99,1,1.01,5,5_Thu,Yes
_SPXD,1280.26,1292.92,1273.82,1279.36,0.13,0.6,19.1,1.49,0.99,1,6,6_Fri,No
_SPXD,1279.31,1279.31,1273,1275.77,-0.07,0.13,6.31,0.49,1.49,0.99,2,2_Mon,No
_SPXD,1275.67,1282.75,1268.37,1271.48,-0.28,-0.07,14.38,1.13,0.49,1.49,3,3_Tue,No
_SPXD,1271.13,1283.74,1264.73,1265.95,-0.34,-0.28,19.01,1.5,1.13,0.49,4,4_Wed,No
_SPXD,1265.72,1272.55,1261.3,1271.81,-0.43,-0.34,11.25,0.89,1.5,1.13,5,5_Thu,No
_SPXD,1271.64,1271.64,1262.08,1266.74,0.46,-0.43,9.56,0.75,0.89,1.5,6,6_Fri,No
_SPXD,1266.67,1278.9,1266.67,1268.21,-0.4,0.46,12.23,0.97,0.75,0.89,2,2_Mon,No
_SPXD,1268.19,1286.23,1268.19,1285.58,0.12,-0.4,18.04,1.42,0.97,0.75,3,3_Tue,Yes
_SPXD,1285.27,1296.21,1285.27,1295.43,1.37,0.12,10.94,0.85,1.42,0.97,4,4_Wed,Yes
_SPXD,1295.37,1300.78,1292.71,1297.48,0.77,1.37,8.07,0.62,0.85,1.42,5,5_Thu,Yes
_SPXD,1297.48,1302.3,1293.57,1302.3,0.16,0.77,8.73,0.67,0.62,0.85,6,6_Fri,Yes
_SPXD,1302.3,1302.3,1295.51,1297.52,0.37,0.16,6.79,0.52,0.67,0.62,2,2_Mon,No
_SPXD,1297.52,1302.49,1294.44,1298.82,-0.37,0.37,8.05,0.62,0.52,0.67,3,3_Tue,No
_SPXD,1298.73,1301.5,1289.49,1292.99,0.1,-0.37,12.01,0.92,0.62,0.52,4,4_Wed,No
_SPXD,1292.97,1297.23,1291.4,1296.06,-0.45,0.1,5.83,0.45,0.92,0.62,5,5_Thu,No
_SPXD,1295.92,1298.88,1292.39,1295.09,0.24,-0.45,6.49,0.5,0.45,0.92,6,6_Fri,No
_SPXD,1295.09,1305.02,1293.97,1301.78,-0.07,0.24,11.05,0.85,0.5,0.45,2,2_Mon,No
_SPXD,1301.57,1305.02,1295.29,1304.28,0.52,-0.07,9.73,0.75,0.85,0.5,3,3_Tue,Yes
_SPXD,1303.7,1306.74,1302.15,1304.27,0.19,0.52,4.59,0.35,0.75,0.85,4,4_Wed,No
_SPXD,1304.25,1306.11,1302.45,1303.82,0,0.19,3.66,0.28,0.35,0.75,5,5_Thu,No
_SPXD,1303.8,1312.03,1303.8,1311.01,-0.03,0,8.23,0.63,0.28,0.35,6,6_Fri,No
_SPXD,1310.94,1314.67,1308.82,1313.25,0.55,-0.03,5.85,0.45,0.63,0.28,3,3_Tue,Yes
_SPXD,1313.04,1313.04,1299.28,1300.26,0.17,0.55,13.76,1.05,0.45,0.63,4,4_Wed,No
_SPXD,1300.21,1301.25,1292.13,1294.02,-0.99,0.17,9.12,0.7,1.05,0.45,5,5_Thu,No
_SPXD,1294.02,1300.14,1294.02,1298.92,-0.48,-0.99,6.12,0.47,0.7,1.05,6,6_Fri,No
_SPXD,1298.86,1302.36,1290.93,1299.54,0.38,-0.48,11.43,0.88,0.47,0.7,2,2_Mon,Yes
_SPXD,1299.53,1314.28,1299.53,1313.11,0.05,0.38,14.75,1.14,0.88,0.47,3,3_Tue,Yes
_SPXD,1312.74,1319.92,1311.12,1318.07,1.04,0.05,8.8,0.67,1.14,0.88,4,4_Wed,Yes
_SPXD,1318,1318,1313.25,1316.28,0.38,1.04,4.75,0.36,0.67,1.14,5,5_Thu,No
_SPXD,1316.28,1324.65,1316.28,1319.87,-0.14,0.38,8.37,0.64,0.36,0.67,6,6_Fri,No
_SPXD,1319.85,1324.87,1318.16,1321.18,0.27,-0.14,6.71,0.51,0.64,0.36,2,2_Mon,Yes
_SPXD,1321.17,1322.04,1312.17,1318.31,0.1,0.27,9.87,0.75,0.51,0.64,3,3_Tue,No
_SPXD,1318.28,1328.53,1318.28,1325.18,-0.22,0.1,10.25,0.78,0.75,0.51,4,4_Wed,No
_SPXD,1324.89,1328.19,1315.45,1318.03,0.52,-0.22,12.74,0.96,0.78,0.75,5,5_Thu,No
_SPXD,1318.03,1318.03,1310.94,1314.78,-0.54,0.52,7.09,0.54,0.96,0.78,6,6_Fri,No
_SPXD,1314.78,1329.35,1311.58,1326.37,-0.25,-0.54,17.77,1.35,0.54,0.96,2,2_Mon,No
_SPXD,1326.35,1336.6,1325.3,1336.34,0.88,-0.25,11.3,0.85,1.35,0.54,3,3_Tue,Yes
_SPXD,1336.12,1340.08,1333.54,1336.59,0.75,0.88,6.54,0.49,0.85,1.35,4,4_Wed,Yes
_SPXD,1336.56,1340.28,1333.75,1339.15,0.02,0.75,6.53,0.49,0.49,0.85,5,5_Thu,Yes
_SPXD,1339.15,1339.88,1335.64,1335.85,0.19,0.02,4.24,0.32,0.49,0.49,6,6_Fri,No
_SPXD,1335.82,1338.54,1330.28,1331.32,-0.25,0.19,8.26,0.62,0.32,0.49,2,2_Mon,No
_SPXD,1331.32,1338.31,1327.1,1334.11,-0.34,-0.25,11.21,0.84,0.62,0.32,3,3_Tue,No
_SPXD,1333.81,1350.22,1331.48,1350.22,0.21,-0.34,18.74,1.4,0.84,0.62,4,4_Wed,Yes
_SPXD,1349.84,1353.79,1347.75,1353.22,1.21,0.21,6.04,0.45,1.4,0.84,5,5_Thu,Yes
_SPXD,1353.22,1353.22,1344.21,1349.58,0.22,1.21,9.01,0.67,0.45,1.4,6,6_Fri,No
_SPXD,1349.58,1352.69,1346.55,1350.66,-0.27,0.22,6.14,0.45,0.67,0.45,2,2_Mon,No
_SPXD,1350.62,1354.23,1348.6,1353.42,0.08,-0.27,5.63,0.42,0.45,0.67,3,3_Tue,Yes
_SPXD,1353.28,1353.97,1343.57,1349.95,0.2,0.08,10.4,0.77,0.42,0.45,4,4_Wed,No
_SPXD,1349.94,1363.76,1349.94,1362.83,-0.26,0.2,13.82,1.02,0.77,0.42,5,5_Thu,No
_SPXD,1362.82,1366.63,1360.5,1365.62,0.95,-0.26,6.13,0.45,1.02,0.77,6,6_Fri,Yes
_SPXD,1365.61,1370.2,1364.48,1369.05,0.2,0.95,5.72,0.42,0.45,1.02,2,2_Mon,Yes
_SPXD,1369.05,1369.05,1356.87,1364.05,0.25,0.2,12.18,0.89,0.42,0.45,3,3_Tue,No
_SPXD,1363.93,1372.87,1360.95,1365.96,-0.37,0.25,11.92,0.87,0.89,0.42,4,4_Wed,No
_SPXD,1365.95,1368.09,1362.06,1366.96,0.14,-0.37,6.03,0.44,0.87,0.89,5,5_Thu,Yes
_SPXD,1366.94,1368.66,1362.1,1368.6,0.07,0.14,6.56,0.48,0.44,0.87,6,6_Fri,Yes
_SPXD,1368.58,1377.4,1363.94,1377.02,0.12,0.07,13.46,0.98,0.48,0.44,2,2_Mon,Yes
_SPXD,1377.02,1377.38,1372.42,1377.38,0.62,0.12,4.96,0.36,0.98,0.48,3,3_Tue,Yes
_SPXD,1377.36,1383.61,1376,1382.22,0.03,0.62,7.61,0.55,0.36,0.98,4,4_Wed,Yes
_SPXD,1382.21,1389.45,1379.47,1389.08,0.35,0.03,9.98,0.72,0.55,0.36,5,5_Thu,Yes
_SPXD,1388.89,1388.89,1375.85,1377.34,0.5,0.35,13.04,0.94,0.72,0.55,6,6_Fri,No
_SPXD,1377.3,1381.22,1373.46,1377.93,-0.85,0.5,7.76,0.56,0.94,0.72,2,2_Mon,No
_SPXD,1377.93,1381.21,1372.19,1377.94,0.04,-0.85,9.02,0.65,0.56,0.94,3,3_Tue,Yes
_SPXD,1377.76,1381.95,1366.26,1367.81,0,0.04,15.69,1.14,0.65,0.56,4,4_Wed,No
_SPXD,1367.44,1368.39,1362.21,1367.34,-0.74,0,6.18,0.45,1.14,0.65,5,5_Thu,No
_SPXD,1367.31,1371.68,1360.98,1364.3,-0.03,-0.74,10.7,0.78,0.45,1.14,6,6_Fri,No
_SPXD,1364.27,1381.4,1364.27,1379.78,-0.22,-0.03,17.13,1.26,0.78,0.45,2,2_Mon,No
_SPXD,1379.75,1388.19,1379.19,1382.84,1.13,-0.22,9,0.65,1.26,0.78,3,3_Tue,Yes
_SPXD,1382.5,1388.61,1376.29,1385.72,0.22,1.13,12.32,0.89,0.65,1.26,4,4_Wed,Yes
_SPXD,1385.43,1388.92,1377.31,1378.33,0.21,0.22,11.61,0.84,0.89,0.65,5,5_Thu,No
_SPXD,1378.33,1381.04,1375.6,1380.9,-0.53,0.21,5.44,0.39,0.84,0.89,6,6_Fri,No
_SPXD,1380.58,1387.61,1378.8,1384.42,0.19,-0.53,8.81,0.64,0.39,0.84,2,2_Mon,Yes
_SPXD,1384.36,1394.49,1379.07,1393.22,0.25,0.19,15.42,1.11,0.64,0.39,3,3_Tue,Yes
_SPXD,1392.91,1401.35,1392.13,1396.57,0.64,0.25,9.22,0.66,1.11,0.64,4,4_Wed,Yes
_SPXD,1396.53,1403.76,1396.53,1399.76,0.24,0.64,7.23,0.52,0.66,1.11,5,5_Thu,Yes
_SPXD,1399.76,1401.21,1394.55,1401.2,0.23,0.24,6.66,0.48,0.52,0.66,6,6_Fri,Yes
_SPXD,1401.17,1404.37,1397.85,1400.5,0.1,0.23,6.52,0.47,0.48,0.52,2,2_Mon,No
_SPXD,1400.43,1403.49,1399.99,1402.81,-0.05,0.1,3.5,0.25,0.47,0.48,3,3_Tue,No
_SPXD,1402.69,1407.89,1402.26,1406.09,0.16,-0.05,5.63,0.4,0.25,0.47,4,4_Wed,Yes
_SPXD,1405.94,1405.94,1399.25,1400.95,0.23,0.16,6.69,0.48,0.4,0.25,6,6_Fri,No
_SPXD,1400.95,1400.95,1381.44,1381.9,-0.37,0.23,19.51,1.39,0.48,0.4,2,2_Mon,No
_SPXD,1381.61,1387.91,1377.83,1386.72,-1.36,-0.37,10.08,0.73,1.39,0.48,3,3_Tue,No
_SPXD,1386.11,1401.14,1386.11,1399.48,0.35,-1.36,15.03,1.08,0.73,1.39,4,4_Wed,Yes
_SPXD,1399.47,1406.3,1393.83,1400.63,0.92,0.35,12.47,0.89,1.08,0.73,5,5_Thu,Yes
_SPXD,1400.63,1402.46,1385.93,1396.71,0.08,0.92,16.53,1.18,0.89,1.08,6,6_Fri,No
_SPXD,1396.67,1411.23,1396.67,1409.12,-0.28,0.08,14.56,1.04,1.18,0.89,2,2_Mon,No
_SPXD,1409.1,1415.27,1408.78,1414.76,0.89,-0.28,6.49,0.46,1.04,1.18,3,3_Tue,Yes
_SPXD,1414.4,1415.93,1411.05,1412.9,0.4,0.89,4.88,0.34,0.46,1.04,4,4_Wed,No
_SPXD,1412.86,1418.27,1406.8,1407.29,-0.13,0.4,11.47,0.81,0.34,0.46,5,5_Thu,No
_SPXD,1407.27,1414.09,1403.67,1409.84,-0.4,-0.13,10.42,0.74,0.81,0.34,6,6_Fri,No
_SPXD,1409.81,1415.6,1408.56,1413.04,0.18,-0.4,7.04,0.5,0.74,0.81,2,2_Mon,Yes
_SPXD,1413,1413.78,1404.75,1411.56,0.23,0.18,9.03,0.64,0.5,0.74,3,3_Tue,No
_SPXD,1411.32,1416.64,1411.05,1413.21,-0.1,0.23,5.59,0.4,0.64,0.5,4,4_Wed,No
_SPXD,1413.16,1427.23,1413.16,1425.49,0.12,-0.1,14.07,1,0.4,0.64,5,5_Thu,Yes
_SPXD,1425.48,1431.63,1425.48,1427.09,0.87,0.12,6.15,0.43,1,0.4,6,6_Fri,Yes
_SPXD,1427.08,1431.81,1420.65,1422.48,0.11,0.87,11.16,0.78,0.43,1,2,2_Mon,No
_SPXD,1422.42,1428.3,1414.88,1425.55,-0.32,0.11,13.42,0.94,0.78,0.43,3,3_Tue,No
_SPXD,1425.51,1429.05,1423.51,1423.53,0.22,-0.32,5.54,0.39,0.94,0.78,4,4_Wed,No
_SPXD,1423.2,1426.4,1415.9,1418.3,-0.14,0.22,10.5,0.74,0.39,0.94,5,5_Thu,No
_SPXD,1418.1,1418.82,1410.28,1410.76,-0.37,-0.14,8.54,0.6,0.74,0.39,6,6_Fri,No
_SPXD,1410.75,1417.91,1410.45,1416.9,-0.53,-0.37,7.46,0.53,0.6,0.74,3,3_Tue,No
_SPXD,1416.63,1427.72,1416.63,1426.84,0.44,-0.53,11.09,0.78,0.53,0.6,4,4_Wed,Yes
_SPXD,1426.77,1427.26,1422.05,1424.73,0.7,0.44,5.21,0.37,0.78,0.53,5,5_Thu,No
_SPXD,1424.71,1427,1416.72,1418.3,-0.15,0.7,10.28,0.72,0.37,0.78,6,6_Fri,No
_SPXD,1418.03,1429.42,1407.86,1416.63,-0.45,-0.15,21.56,1.52,0.72,0.37,4,4_Wed,No
_SPXD,1416.6,1421.84,1408.22,1418.34,-0.12,-0.45,13.62,0.96,1.52,0.72,5,5_Thu,No
_SPXD,1418.34,1418.34,1405.75,1409.71,0.12,-0.12,12.59,0.89,0.96,1.52,6,6_Fri,No
_SPXD,1409.26,1414.98,1403.97,1412.84,-0.61,0.12,11.01,0.78,0.89,0.96,2,2_Mon,No
_SPXD,1412.84,1415.61,1405.42,1412.11,0.22,-0.61,10.19,0.72,0.78,0.89,3,3_Tue,No
_SPXD,1411.94,1415.99,1404.33,1414.85,-0.05,0.22,11.66,0.83,0.72,0.78,4,4_Wed,No
_SPXD,1414.84,1427.12,1414.84,1423.82,0.19,-0.05,12.28,0.87,0.83,0.72,5,5_Thu,Yes
_SPXD,1423.82,1431.23,1422.58,1430.73,0.63,0.19,8.65,0.61,0.87,0.83,6,6_Fri,Yes
_SPXD,1430.73,1433.93,1428.62,1431.9,0.49,0.63,5.31,0.37,0.61,0.87,3,3_Tue,Yes
_SPXD,1431.77,1435.27,1428.57,1430.62,0.08,0.49,6.7,0.47,0.37,0.61,4,4_Wed,No
_SPXD,1430.59,1433.3,1424.21,1426.37,-0.09,0.08,9.09,0.64,0.47,0.37,5,5_Thu,No
_SPXD,1426.35,1431.57,1425.19,1430.5,-0.3,-0.09,6.38,0.45,0.64,0.47,6,6_Fri,No
_SPXD,1430.47,1431.39,1420.4,1422.95,0.29,-0.3,10.99,0.77,0.45,0.64,2,2_Mon,No
_SPXD,1422.95,1431.33,1421.66,1427.99,-0.53,0.29,9.67,0.68,0.77,0.45,3,3_Tue,No
_SPXD,1427.96,1440.14,1427.96,1440.13,0.35,-0.53,12.18,0.85,0.68,0.77,4,4_Wed,Yes
_SPXD,1440.12,1440.69,1422.34,1423.9,0.85,0.35,18.35,1.27,0.85,0.68,5,5_Thu,No
_SPXD,1423.9,1427.27,1416.96,1422.18,-1.13,0.85,10.31,0.72,1.27,0.85,6,6_Fri,No
_SPXD,1422.03,1426.94,1418.46,1420.62,-0.12,-1.13,8.48,0.6,0.72,1.27,2,2_Mon,No
_SPXD,1420.61,1428.82,1420.61,1428.82,-0.11,-0.12,8.21,0.58,0.6,0.72,3,3_Tue,No
_SPXD,1428.65,1441.61,1424.78,1438.24,0.58,-0.11,16.83,1.18,0.58,0.6,4,4_Wed,Yes
_SPXD,1437.9,1446.64,1437.9,1445.94,0.66,0.58,8.74,0.61,1.18,0.58,5,5_Thu,Yes
_SPXD,1445.94,1449.33,1444.49,1448.39,0.54,0.66,4.84,0.33,0.61,1.18,6,6_Fri,Yes
_SPXD,1448.33,1449.38,1443.85,1446.99,0.17,0.54,5.53,0.38,0.33,0.61,2,2_Mon,No
_SPXD,1446.98,1450.19,1443.4,1448,-0.1,0.17,6.79,0.47,0.38,0.33,3,3_Tue,No
_SPXD,1447.41,1452.99,1446.44,1450.02,0.07,-0.1,6.55,0.45,0.47,0.38,4,4_Wed,Yes
_SPXD,1449.99,1450.45,1442.81,1448.31,0.14,0.07,7.64,0.53,0.45,0.47,5,5_Thu,No
_SPXD,1448.25,1452.45,1433.44,1438.06,-0.12,0.14,19.01,1.31,0.53,0.45,6,6_Fri,No
_SPXD,1438,1439.11,1431.44,1433.37,-0.71,-0.12,7.67,0.53,1.31,0.53,2,2_Mon,No
_SPXD,1433.22,1444.41,1433.22,1444.26,-0.33,-0.71,11.19,0.78,0.53,1.31,3,3_Tue,No
_SPXD,1443.91,1457.65,1443.91,1455.3,0.76,-0.33,13.74,0.95,0.78,0.53,4,4_Wed,Yes
_SPXD,1455.15,1457.97,1453.19,1456.81,0.76,0.76,4.78,0.33,0.95,0.78,5,5_Thu,Yes
_SPXD,1456.77,1456.77,1451.57,1455.54,0.1,0.76,5.2,0.36,0.33,0.95,6,6_Fri,No
_SPXD,1455.53,1460.53,1449.2,1459.68,-0.09,0.1,11.33,0.78,0.36,0.33,3,3_Tue,No
_SPXD,1459.6,1459.6,1452.02,1457.63,0.28,-0.09,7.58,0.52,0.78,0.36,4,4_Wed,No
_SPXD,1457.29,1461.57,1450.51,1456.38,-0.14,0.28,11.06,0.76,0.52,0.78,5,5_Thu,No
_SPXD,1456.22,1456.22,1448.36,1451.19,-0.09,-0.14,7.86,0.54,0.76,0.52,6,6_Fri,No
_SPXD,1451.04,1456.95,1445.48,1449.37,-0.36,-0.09,11.47,0.79,0.54,0.76,2,2_Mon,No
_SPXD,1449.25,1449.25,1389.42,1399.04,-0.13,-0.36,59.83,4.13,0.79,0.54,3,3_Tue,No
_SPXD,1398.64,1415.89,1396.65,1406.82,-3.47,-0.13,19.24,1.38,4.13,0.79,4,4_Wed,No
_SPXD,1406.8,1409.46,1380.87,1403.17,0.56,-3.47,28.59,2.03,1.38,4.13,5,5_Thu,No
_SPXD,1403.16,1403.4,1386.87,1387.17,-0.26,0.56,16.53,1.18,2.03,1.38,6,6_Fri,No
_SPXD,1387.11,1391.86,1373.97,1374.12,-1.14,-0.26,17.89,1.29,1.18,2.03,2,2_Mon,No
_SPXD,1374.06,1397.9,1374.06,1395.41,-0.94,-1.14,23.84,1.73,1.29,1.18,3,3_Tue,No
_SPXD,1395.02,1401.16,1390.64,1391.97,1.55,-0.94,10.52,0.75,1.73,1.29,4,4_Wed,No
